"","X","SurveyID","SurveyName","Surveyyear","Season","Description","ID","Intid","Rand","Firingorder","Strat","Stratname","Stratmoose","StratTracks","Strathab","Selected","Counted","UnitID","GMU","AreaMi","centrlat","centrlon","BULL_30_40","BULL_30_50","BULL_41_50","BULL_GT_50","BULL_GTE_50","BULL_LT_30","CALF","COW_W_0","COW_W_1","COW_W_2","COW_W_3","LG_BULL","MED_BULL","UNKNOWN","YBULL_ALL","YBULL_GTSF","YBULL_SF","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","xcoords","ycoords"
"2229",650,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6332-14150",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6332-14150","20E",5.944,63.55,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,722.0667,121.689407943664,103.457879546891
"2230",906,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6346-14240",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6346-14240","20E",5.895,63.7833,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,847.375,80.4059240797046,129.392674688879
"2231",953,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6330-14110",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6330-14110","20E",5.951,63.5167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,804.375,154.889960381367,100.185473967452
"2232",1183,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6332-14145",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6332-14145","20E",5.944,63.55,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,825.9375,125.82924075608,103.493694617295
"2233",1351,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6350-14220",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6350-14220","20E",5.882,63.85,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,695,96.8337136588893,136.785454264203
"2234",1476,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6346-14220",NA,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6346-14220","20E",5.895,63.7833,-142.375,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4,2,2,1,NA,NA,NA,818.8,96.8351071604243,129.352883867601
"2235",1506,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6346-14250",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,0,"6346-14250","20E",5.895,63.7833,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,728.7143,72.1889692803582,129.444741628317
"2236",1535,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6324-14200",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6324-14200","20E",5.972,63.4167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,916.4,113.484772282854,88.5492553929072
"2237",1612,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6342-14210",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6342-14210","20E",5.909,63.7167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1067.4375,105.072935974739,121.943812591185
"2238",1632,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6324-14115",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6324-14115","20E",5.972,63.4167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,863.3333,150.931270777562,88.9702585843168
"2239",1892,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6352-14125",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6352-14125","20E",5.875,63.8833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,894.9333,141.858334231736,140.828064775056
"2240",2433,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6342-14250",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6342-14250","20E",5.909,63.7167,-142.875,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,3,3,0,1,NA,NA,NA,927.6875,72.1322750933871,122.023548094513
"2241",2474,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6342-14220",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6342-14220","20E",5.909,63.7167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,942.2,96.8364977628666,121.931526611242
"2242",2528,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6346-14150",NA,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6346-14150","20E",5.895,63.7833,-141.875,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,7,7,5,2,0,NA,NA,NA,925.4667,121.481217655249,129.453980671553
"2243",2545,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6348-14130",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6348-14130","20E",5.888,63.8167,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1138.6875,137.860468378305,133.350155444099
"2244",2627,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6334-14215",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6334-14215","20E",5.937,63.5833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,860,100.974398281582,107.070201955868
"2245",2705,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6338-14250",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,0,"6338-14250","20E",5.924,63.65,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,772.5625,72.0755289215754,114.5912812126
"2246",2758,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6336-14240",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6336-14240","20E",5.93,63.6167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,686.7333,80.3125872567193,110.828446733111
"2247",2980,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6336-14105",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6336-14105","20E",5.93,63.6167,-141.125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,1,2,1,NA,NA,NA,754.4667,158.814400144392,111.405748302661
"2248",3046,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6328-14220",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6328-14220","20E",5.958,63.4833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,727.5333,96.8413647204143,95.9238994268803
"2249",3073,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6332-14210",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6332-14210","20E",5.944,63.55,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,891.2,105.124835257464,103.368494345387
"2250",3179,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6316-14110",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6316-14110","20E",5.999,63.2833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,713.8666,155.368344308088,74.1818818591218
"2251",3180,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6328-14150",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6328-14150","20E",5.958,63.4833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,785.7333,121.748850578996,96.0258035579911
"2252",3338,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6352-14100",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6352-14100","20E",5.875,63.8833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,878.8666,162.318429949162,141.192667283127
"2253",3500,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6320-14200",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6320-14200","20E",5.986,63.35,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,679.4706,113.524812726474,81.1172226670869
"2254",3530,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6304-14110",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6304-14110","20E",6.04,63.0833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,726.875,155.777479161922,51.9001170996446
"2255",3881,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6322-14115",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6322-14115","20E",5.978,63.3833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,633.7333,150.994884470422,85.2490288953101
"2256",3913,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6334-14245",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,0,"6334-14245","20E",5.937,63.5833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,741.8,76.1538588834202,107.130232092988
"2257",3996,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6338-14210",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,0,"6338-14210","20E",5.924,63.65,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1202.9333,105.093711042366,114.511404065521
"2258",4100,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6330-14155",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6330-14155","20E",5.951,63.5167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,714,117.574394560114,99.7169512362275
"2259",4108,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6336-14110",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6336-14110","20E",5.93,63.6167,-141.2083,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4,2,2,1,NA,NA,NA,792.8125,154.684694721544,111.326940868096
"2260",4174,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6324-14155",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6324-14155","20E",5.972,63.4167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,742.5,117.648980780448,88.5744072531341
"2261",4244,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6348-14220",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6348-14220","20E",5.888,63.8167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,642.6667,96.834409466398,133.074731963959
"2262",4395,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6334-14100",NA,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6334-14100","20E",5.937,63.5833,-141.0417,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,5,1,0,NA,NA,NA,635.1875,163.022298040453,107.768812632292
"2263",4489,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6342-14155",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6342-14155","20E",5.909,63.7167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,700.125,117.425024525102,122.00251162272
"2264",4527,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6320-14105",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6320-14105","20E",5.986,63.35,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,836.625,159.400102635011,81.6923471711511
"2265",4854,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6340-14200",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6340-14200","20E",5.916,63.6833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,677.3571,113.324494320508,118.255803559227
"2266",4944,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6324-14110",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6324-14110","20E",5.972,63.4167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,884.75,155.095044833622,89.0441589526059
"2267",4965,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6342-14145",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6342-14145","20E",5.909,63.7167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,927.7143,125.656329119022,122.068460727697
"2268",5179,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6344-14205",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6344-14205","20E",5.902,63.75,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,841.6667,109.173456016393,125.668649134399
"2269",5180,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6316-14120",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6316-14120","20E",5.999,63.2833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,938.5883,147.007065603582,74.0390869566509
"2270",5365,330,"20E_TOK_CENTRAL",2002,"Fall","TOK CENTRAL AREA (SAME AS TOK EAST FROM 2001)(POOR SURVEY QUALITY)","6328-14210",NA,NA,NA,"L","LOW",NA,NA,NA,NA,0,"6328-14210","20E",5.958,63.4833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,749.6875,105.145579851601,95.9362614838295
